# Usage example:
# gnuplot> set log y; unset log x; set xlabel "Epoches"; set ylabel "ln(Error)"; plot "lernkurve.dat" using 1:2 title 'Overall Epoche Error' with lines 
0	6.81807440510554
1	6.527059270764048
2	6.10519091579708
3	6.057131739710902
4	5.843020558262453
5	5.67935890715138
6	5.523647781026919
7	5.3640663898585625
8	5.3682208009319226
9	5.274735176023288
10	5.210955763955247
11	5.082627515977304
12	5.10130430495083
13	5.029409822196467
14	4.9982271830256355
15	5.007335341216638
16	4.937125250965475
17	4.9026283838770635
18	4.8935116703824955
19	4.848137914627974
20	4.834372185706556
21	4.799666890663387
22	4.758516216351848
23	4.795274650590094
24	4.781170292031717
25	4.756568688567627
26	4.723089934387575
27	4.704375479123362
28	4.659115142791067
29	4.661982364138831
30	4.6501407050182415
31	4.566120989023497
32	4.633744466020714
33	4.517493805279476
34	4.610539237222536
35	4.539242587010832
36	4.407405446788109
37	4.423756400487425
38	4.422217965302944
39	4.440278257310153
40	4.334347370417533
41	4.303049408667801
42	4.168376036414456
43	4.287342648518275
44	4.14895371757265
45	4.113147214954071
46	4.083648084690783
47	3.9915352402131776
48	3.962805240683247
49	3.853659225488919
50	3.8647957122478296
51	3.737508555888112
52	3.707118553571887
53	3.6319494563510766
54	3.520257860881104
55	3.5187122967898077
56	3.379876795144822
57	3.272914845968564
58	3.3254947555097076
59	3.215355600834932
60	3.154914528392945
61	3.127512841885893
62	2.985601161856329
63	2.9656768063045202
64	2.938281334987808
65	2.83304356607617
66	2.8112070542700978
67	2.774176067355009
68	2.7094841938738536
69	2.6724131613207893
70	2.6233169544503285
71	2.5545720657039297
72	2.521200516758156
73	2.551003715483587
74	2.5014490507284894
75	2.494538465749509
76	2.4884440520893625
77	2.432182620761239
78	2.4396487779009157
79	2.407010889300503
80	2.4002642143768753
81	2.3884398317517594
82	2.30969625935232
83	2.357545672098685
84	2.371545969376164
85	2.3254538825719755
86	2.301151897701892
87	2.233342727643938
88	2.272535510241648
89	2.1835452643053666
90	2.2416554796501864
91	2.2058244930797155
92	2.2366738147699667
93	2.208450212029445
94	2.1943804709668564
95	2.1500487001057493
96	2.140919351197274
97	2.158469672820976
98	2.106360662623746
99	2.1188165664127423
100	2.0760641596761116
101	2.0955734314118017
102	2.0118564204625224
103	2.055209211889697
104	1.9653650531152698
105	1.9805271567967995
106	1.9110926051556096
107	1.951051831659344
108	1.9034806812858238
109	1.7724680281703749
110	1.9024587528378614
111	1.7342475194078333
112	1.7045933953475763
113	1.7556015593504573
114	1.683051173964041
115	1.4610284349924685
116	1.7094961265645883
117	1.6517835697271088
118	1.4673090404439963
119	1.4786295545679031
120	1.4410229435328845
121	1.4629301939522004
122	1.4116417888997195
123	1.4220269481568912
124	1.2680202036732957
125	1.2631469132142472
126	1.3120713085382076
127	1.128667221602529
128	1.1239091236494378
129	1.168820733017179
130	1.0635200973297527
131	0.8668585314297809
132	1.007560085655671
133	0.8959204122290956
134	0.9340447156354283
135	0.821597538864381
136	0.8380886370539362
137	0.8514727283515257
138	0.770893470153134
139	0.5828995268079388
140	0.700159580656485
141	0.676223295181953
142	0.6356657617359772
143	0.5948499218037976
144	0.5659433839979845
145	0.4549074600797099
146	0.5219758088567679
147	0.4582560413024149
148	0.519702020214547
149	0.43917426345435784
150	0.435936194259864
151	0.39952017861402556
152	0.41289537811908905
153	0.3396840004072797
154	0.33821408970525585
155	0.36038939048212665
156	0.3449037238513696
157	0.32441292433130836
158	0.2827901704158217
159	0.30563896372172694
160	0.28251275238693285
161	0.2726024165572806
162	0.2728777975777552
163	0.2516682076589686
164	0.24437927643469975
165	0.23881834318750184
166	0.2211879509982437
167	0.2238132863758597
168	0.2191708668071831
169	0.20637904576794047
170	0.20353333661882592
171	0.18888591516533837
172	0.18526764811285168
173	0.1860604989488999
174	0.1744055154347193
175	0.17182682796637255
176	0.16897421672077298
177	0.16387175943799406
178	0.15575080130352587
179	0.15891075865135712
180	0.15064898531839
181	0.14918564904867737
182	0.14362344738419383
183	0.13853401530461146
184	0.13801422744041006
185	0.13450859160555256
186	0.13129879950499904
187	0.12509830973332778
188	0.12384431621410769
189	0.12389883119772953
190	0.11936222208900744
191	0.11855583389903498
192	0.11510782556233798
193	0.11096785231813368
194	0.11056517847646069
195	0.10845934912972069
196	0.10418808430124682
197	0.1045593343826852
198	0.10276022557944187
199	0.09981167170296892
200	0.09598046801632767
201	0.09672519974203615
202	0.09497844796006953
203	0.09336264296087918
204	0.09199700304029187
205	0.08958631740843243
206	0.08813519952624617
207	0.08647210922653133
208	0.0857475897796089
209	0.08388332088795689
210	0.08304553889830826
211	0.08193211024886332
212	0.08007022512518067
213	0.07887261556050502
214	0.07763910878116466
215	0.07643530655272125
216	0.07507172500741127
217	0.07424024839266805
218	0.07293696966441784
219	0.0720871294131094
220	0.07080471181100499
221	0.06872733666818627
222	0.06920964282075796
223	0.06818405749376434
224	0.0671304212883316
225	0.06627865334369983
226	0.06532056148876807
227	0.06432875758271897
228	0.06376041321558519
229	0.0632286345032319
230	0.062191784043176046
231	0.061378590447400946
232	0.060784967489595595
233	0.05976060473371073
234	0.059186928578414226
235	0.05828071249607193
236	0.05721508225001579
237	0.056946119510386924
238	0.0566779263176173
239	0.05572525438858107
240	0.05509244397836004
241	0.054438380698390174
242	0.05348905378292807
243	0.05309637786689574
244	0.0525759145663073
245	0.05193932265291465
246	0.051378365974116595
247	0.051046448995433175
248	0.05000117100695403
249	0.05004160197549972
250	0.049348910127198484
251	0.048862204758674276
252	0.048384341177623226
253	0.047834673079787615
254	0.04739978345597503
255	0.04696128782017091
256	0.04635028946890868
257	0.045910514394643276
258	0.04554928905037545
259	0.045121175199568514
260	0.04462763857181687
261	0.04428192566406394
262	0.043711809778451155
263	0.04328424031116991
264	0.04293889039448847
265	0.042664021318964594
266	0.042275077804962945
267	0.04159283855756405
268	0.04146507210996874
269	0.0411563548534805
270	0.04070622506336576
271	0.04018177842688061
272	0.04007416181277408
273	0.03970089592697201
274	0.03928941723951437
275	0.038908397904139726
276	0.03873374386558777
277	0.03834942041247454
278	0.03802202057368797
279	0.03751451132484304
280	0.03741098410765314
281	0.03700155336813611
282	0.03671165969265849
283	0.036489609308328036
284	0.03623101826997444
285	0.03585668803025685
286	0.035645190387091415
287	0.03541771014940111
288	0.03477740364557088
289	0.034877265414260145
290	0.03454436863000285
291	0.034391494721538504
292	0.03406109623079895
293	0.03382065525918627
294	0.0335595373351736
295	0.03322126300784311
296	0.03303533495222967
297	0.03280454125230785
298	0.03254039403104623
299	0.0323336727671305
300	0.032005204424942556
301	0.031854536816277965
302	0.0316760019820668
303	0.03144126819632085
304	0.031191049241006977
305	0.031008709256547147
306	0.030694917532244705
307	0.030543450945952677
308	0.030331205780254514
309	0.030120479146977176
310	0.02990065987366695
311	0.029761401240730324
312	0.029386260224726627
313	0.029392320684455478
314	0.02906236299035218
315	0.028873925043908427
316	0.02879062544436986
317	0.028597784109261816
318	0.028423980614329585
319	0.028247155725014413
320	0.02803086444718932
321	0.02785325536153167
322	0.02769713611185093
323	0.027542144479058547
324	0.02736496773137683
325	0.027137888290745992
326	0.02704354408094367
327	0.026843340364837518
328	0.026674666264609497
329	0.026543729333052674
330	0.026380994559179822
331	0.02622477320579876
332	0.026069731661704655
333	0.02589089539261026
334	0.02574745241691435
335	0.02554455898641739
336	0.025462602145118668
337	0.0252869662958185
338	0.02516954101666563
339	0.025019108309556552
340	0.024813405891197852
341	0.024725905480358495
342	0.024596623878448957
343	0.02445934989333327
344	0.02429844441100836
345	0.02419283825519924
346	0.024024418713345066
347	0.02389827280377618
348	0.023777647434247977
349	0.02365566021128262
350	0.023519524704673517
351	0.023383502693362042
352	0.02326534775414388
353	0.023154971153783385
354	0.02302201906470345
355	0.02287218124566711
356	0.022783705782736096
357	0.022651995776210417
358	0.02248471339757319
359	0.022437591048730127
360	0.022321141278230892
361	0.022178157292284936
362	0.022085087616786597
363	0.02197270499618994
364	0.021848324934350936
365	0.02172886772944652
366	0.0216280131961277
367	0.021509288210102433
368	0.021430144787510225
369	0.021313585425394903
370	0.021200639994301707
371	0.02110033197449824
372	0.02100772454160986
373	0.020878673924037017
374	0.020784451427547573
375	0.020675823127192742
376	0.02058248570950859
377	0.02049189554169723
378	0.0203963956831223
379	0.020292451027325794
380	0.020190406022986326
381	0.020111344899545885
382	0.02001593962185826
383	0.019920843984399274
384	0.019833282102021968
385	0.01973141875018288
386	0.019643156838970055
